CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Geography_Germany,Geography_Spain,Exited
332.2556862634935,60.08546902273621,4,60523.402724217834,3,1,1,160001.25787512268,0,1,0
430.1058588307984,34.121508939967,3,199185.65948311205,2,1,1,36420.43094387467,0,1,0
768.2797675923412,85.69778282155194,4,139586.79824400993,2,0,1,24242.54219234091,1,1,1
772.1223280560184,34.86396113539861,5,83052.90205190235,2,1,0,110691.97069576598,0,0,0
747.2504045420416,68.35701584060723,2,85884.16857376668,2,0,1,65032.7094003064,0,0,0
831.982831469706,70.35231140531515,0,54557.54696078242,1,1,1,109568.95370379534,1,0,1
505.350150436564,75.45987956003418,3,24889.74428679604,4,1,0,111343.88234117263,1,1,1
850.8272771284184,61.10714802477558,5,181668.14179595548,3,1,1,60976.14056496005,0,1,0
750.2047016286148,34.511940579981804,1,72993.75677474085,2,0,1,146467.09517303287,0,0,0
615.9549494004991,31.80119809300201,1,184084.27048168617,1,1,1,120252.10967138443,1,0,0
434.389811325905,46.28491274396872,0,102277.68759723421,1,1,0,74592.53073561488,1,0,0
674.3272951931579,62.847888804708,8,48080.72798958147,3,0,0,78746.89487835474,0,1,0
490.3579149103085,29.345770494613305,2,171202.90414284414,4,0,0,123112.83134225028,0,0,1
817.5885949915038,76.85625947253475,1,76646.08433345177,3,1,0,62636.382057712806,1,1,0
746.9643028733116,35.77096469777189,3,152918.96225804853,2,0,1,67147.60981461685,0,0,0
714.0379169381955,34.51691623814991,5,186798.0272208784,4,0,0,104089.23823480358,0,1,0
646.3821473676865,58.169825611580755,0,198355.6575099452,4,0,0,36795.457778460215,1,0,1
548.453715355315,48.900098601211965,8,27130.51663209548,3,0,0,151700.5870351036,0,0,0
332.50306302416976,33.56911667167601,8,12113.115309157914,3,1,0,53869.16136461879,1,0,0
528.7490822287947,65.3299026301122,7,115871.33597161066,4,0,1,85409.25344691833,1,1,0
382.60319062933365,71.83055962721639,5,67350.31253541642,3,1,0,55569.811646203285,0,0,0
817.8951419775656,28.22943592144673,3,96587.20345797524,4,0,0,104803.31471629058,1,1,1
444.6834962997011,73.30118865746613,1,34704.84294475623,3,0,0,31358.17084278624,1,0,0
837.5387277270205,53.451549766047016,7,114381.50487630926,4,0,0,132470.48818950745,1,1,1
735.6643835679225,18.77364851204658,6,25517.96626931976,2,1,0,73187.46541836749,0,0,0
478.2600786235951,59.036231835064235,3,191050.3870893116,1,1,1,153678.95570553147,1,0,0
670.2194343963788,52.76622522169056,2,161999.2957933569,3,1,0,59179.15874509115,0,0,0
842.6538140452978,69.61156393560773,5,17210.711487141216,4,1,0,94201.49897304943,1,0,0
599.9753003845946,48.67698589364245,0,185470.6076972528,1,0,1,108869.26149828525,1,0,1
413.9808791468453,33.68099487604627,1,77917.86580363348,1,1,0,98546.70045963523,1,0,1
788.4141500158113,52.69282032880072,6,63895.91295801141,1,0,1,82708.5799491909,1,0,0
798.07295806405,66.03742108851107,10,40062.88313440743,3,1,1,127220.01844574758,1,1,0
564.3949737032872,42.61010431476112,2,178122.67031797863,3,0,1,92737.33943906981,0,1,0
670.1378561961684,44.0738432730037,0,70913.02772857645,2,1,1,66776.04715757884,0,1,0
548.546279624481,76.28546047961282,1,19151.040285745537,3,0,1,120984.65465511513,1,0,0
405.66749630310926,70.2388010677215,9,203264.32332985278,3,0,1,152956.8379954553,1,1,0
341.1792715462716,51.98048478314147,9,49590.5745456358,3,1,0,94675.65214072865,0,1,0
724.566958533097,41.65739284970729,8,198224.20340230307,1,1,1,72340.61558773491,1,1,0
539.3182008454837,78.9609968920734,6,68960.38698375494,2,0,0,131278.91813690533,1,1,1
332.42009973343215,71.12883626665001,6,164630.97576951564,1,0,1,127551.02381678204,0,0,1
332.7335764983734,38.37015955061046,9,149444.57662364905,2,1,0,65496.50109460771,1,1,0
873.1163100529443,66.11037810561226,7,188150.75097958502,3,0,1,81069.91193498767,0,1,1
674.3110606787006,66.16645822206145,7,201366.06887105358,4,1,0,45581.251800925194,1,0,1
777.9966805847168,27.603568833111456,8,181227.53839014747,3,0,1,43992.03777835026,0,1,0
491.08869542593055,61.023975772528296,1,95662.04928017058,1,1,0,128030.57240354599,0,0,0
700.9498955653623,29.584593134084216,7,169813.494075472,1,1,0,76643.2670542754,0,1,0
588.5618185124118,48.84429878392706,7,134279.5134729411,1,1,0,69607.03033874139,0,0,1
915.9797527921924,80.56419790756446,4,25180.00824974571,2,0,1,43795.45625672074,1,0,0
782.361481745397,68.58371883616668,4,187566.98392861828,1,1,0,37799.1724336801,1,1,0
345.23046237039443,50.106330248820704,3,98468.95683723887,4,1,1,157716.14817525353,0,0,0
689.2473553295723,38.45788195162644,4,48146.18565798347,4,1,0,63737.887786313935,1,0,1
726.1729158757089,31.41739162008039,1,92565.11729980115,3,1,1,48550.09257191552,1,0,0
352.8275717720253,39.509008312701795,1,129291.41897275596,2,1,1,133496.62649850242,1,1,0
818.4970663334756,38.16384311823591,4,127645.07812183637,2,0,0,121848.91838416042,1,0,1
717.5302653636501,20.478855024950725,10,127977.1070916765,3,0,0,111222.46077389651,0,1,0
664.7718055018523,71.22524304031418,2,51866.64774599315,1,0,1,58939.29045836884,1,1,0
776.7235308181222,66.73828795553948,0,134667.1842513905,1,1,1,85855.82948923005,1,0,0
455.5500557547051,69.736812990374,8,190443.78575114612,3,0,1,132607.34725817616,1,0,0
777.7935201055637,85.46896419509534,1,88734.08898632282,3,1,0,110317.73446308533,1,1,0
361.1973133771626,31.987351947321162,9,137265.46179628748,3,0,0,77928.60134625804,1,1,0
657.7352327743491,58.60119270776733,1,79822.1884304663,3,0,0,34674.15300703302,0,0,1
710.5106198661291,64.74816198176403,3,8135.339560386858,2,0,0,142695.54854938312,1,1,1
445.17078224064994,71.34699630531848,1,134270.43368212602,2,0,0,147053.70522465438,1,1,1
657.4468104029017,39.686170702201025,6,28392.1567046516,1,1,0,117530.19294686591,1,0,1
662.1980351086966,51.547299943116485,9,157626.76249589765,2,0,0,127602.96734652595,1,1,1
357.7558289544461,79.24743100714251,0,137094.67005045313,2,0,1,98082.38471450261,0,1,0
392.3655562938357,67.48909760061987,10,96909.49506807057,2,1,1,153672.4349179815,1,0,0
684.9393589959967,71.15058479322477,1,71949.5563234839,3,0,0,118797.60630436914,1,1,1
458.48679358941126,50.0277988838448,10,186291.34945510403,2,0,0,38006.65178698029,0,0,1
488.98769218052644,75.22409976903072,4,21407.79310457702,1,1,0,27287.717565224557,1,0,0
464.4924504091816,60.388941359137505,1,118108.05553881745,2,0,1,163776.37786475391,0,0,0
704.0422457199528,78.1233345998637,8,207126.88120205974,3,0,1,140018.80760797046,1,0,0
749.1785681776087,56.13394304735308,3,178371.27719555038,2,1,0,107862.7049470681,1,0,0
506.39408054945426,43.413069037424314,8,115961.67698443308,4,1,1,56923.77012613347,0,0,0
502.2142779063286,68.77074683561918,10,80296.47060434564,1,0,0,102486.05220883751,0,1,0
713.5484711865363,73.33147085963128,0,32038.609414953142,2,0,1,123160.53789320982,0,0,0
743.1897084176243,20.522887238087065,0,41484.93959617612,1,0,0,41320.379484256686,1,1,1
558.9720893534165,23.19283012441323,0,140341.782865242,3,1,1,135975.15756014208,1,1,0
550.5879646919481,56.18603187871173,3,24258.80672690552,1,1,0,86138.1557273169,1,1,1
509.56102866936425,76.48666857520146,8,198433.8044975967,4,0,1,82820.9061173521,0,0,1
624.9629200609636,68.75664018413124,7,122651.43499031122,4,1,1,78396.28868863116,0,0,0
442.19795708790247,53.61357247785613,6,2891.1426797479944,1,1,0,115839.37642169853,1,0,1
533.886562503,72.61515159629747,0,37943.37181627698,3,0,0,47619.67212571779,1,1,0
436.25731448524346,64.02149033868002,2,129557.76866792566,1,1,0,108297.42381221161,0,0,0
555.1214928303962,78.10571797478332,8,21441.23209413322,2,1,1,27722.368203559196,0,1,0
804.5000422193841,21.307049607511292,8,165190.46162991825,2,1,0,136733.6350316968,1,0,0
847.3512182937216,62.3786506429537,4,192019.3542250762,1,1,0,137140.27097437598,1,1,0
695.7533345455854,23.277518057713817,5,193934.4265617609,2,0,0,65848.3062332415,1,0,0
453.02853655193366,53.89267068808406,10,161044.38925716974,2,1,0,42578.229590209856,1,1,0
438.61145637892406,47.17838565533121,5,194526.48572967728,3,0,1,126362.17445143982,0,0,0
609.6478965438299,74.64612094272839,9,111617.73238958602,1,0,0,78531.79166840561,1,0,1
814.7291822611764,55.959472039455164,3,99686.6557026448,2,0,0,155584.69381375625,0,0,0
550.1435433686547,64.67943476418685,0,142883.3830689633,1,0,1,70132.14714818302,1,0,1
525.1342478248787,76.61345357229457,4,40594.50155041967,1,1,0,138917.14887708006,1,1,1
775.2989762640968,55.42067323635101,0,20832.812341002573,2,0,0,32970.45650647057,1,0,1
469.23786542962523,40.99978266444539,0,164301.83501794195,3,0,0,112099.15542625196,0,1,1
719.0525600843731,66.53454981398949,10,203787.7048145361,3,1,0,110098.89319872725,1,1,1
481.7810363216129,38.15993574135268,4,136772.8432724296,4,1,0,98748.82770760127,0,1,1
772.6978164439954,67.4775682634989,4,105232.58441158965,1,1,0,144320.11892125834,1,0,1
674.5739219934558,51.30805857684752,6,100323.61978371521,4,0,0,151945.34565748094,1,0,0
781.0696765701447,47.878739173650196,1,102281.27308893998,3,0,1,146992.92173544274,0,0,0
308.27475069206935,68.55624642037849,5,85098.5859050615,2,1,1,110232.79298739228,1,0,0
448.07323904740934,23.389551774063058,1,187618.73368876142,2,1,0,93777.05549067669,0,0,0
349.9857806399509,36.5499724483035,9,109621.575233032,3,0,0,68578.09714401815,0,1,0
609.3561061095653,75.70631807503759,4,26547.962830947705,3,1,1,41181.28927332749,0,0,0
474.6485740955014,87.81139416973645,3,166832.86651628563,1,1,0,97320.75700415274,1,0,0
739.8323614374749,64.57851061473609,10,83868.82915288905,4,0,1,41587.714514471125,1,0,0
812.2046646682469,63.94527403891126,9,157623.50592604652,4,1,1,50172.49769356661,0,1,0
520.0716422292505,78.75002232271167,4,120986.86098753853,3,1,0,70427.00932842921,1,0,0
540.3795127849232,69.70432416313832,1,160941.4374007796,1,1,1,48603.54306282656,1,1,1
356.1829563701501,32.57112436221333,7,24027.45207853163,2,1,1,86882.45263895828,1,0,0
680.3097043436165,66.42490950527522,7,13632.687184696095,3,1,0,109315.50803175337,0,1,0
807.0272859158155,68.05391074453136,5,86190.70674508772,4,1,0,116284.5616084364,0,0,0
392.34846140672556,35.37118084761984,2,147126.9311937756,1,0,0,83526.08976363912,1,1,0
762.717133230047,56.833072345720076,3,67188.06531091369,1,0,0,80524.21834068946,0,0,0
409.9617274967739,30.72604280638331,0,97450.89481443756,1,1,0,87672.75708589371,1,0,1
705.061683362148,41.149797400844925,8,204796.27207126457,4,0,0,41950.20751703311,1,0,0
729.7732004207902,29.99467105019713,9,49560.56833281729,1,1,0,109582.23107332217,1,1,1
728.0031809056386,25.569087107484556,4,185528.8553313284,2,0,0,108911.14113769904,1,0,0
802.0506116857875,62.34903971071487,7,179862.4949212069,4,1,0,61913.493564033466,1,0,1
762.3576597892788,46.483706404438905,2,184550.3751340422,3,0,0,112915.65350997902,1,0,0
610.5751887127788,79.8991006156613,3,181682.33508090343,1,1,0,145969.01796616957,0,0,1
879.6934553826934,54.1107489580939,3,102311.83428586076,4,1,1,107690.01574153178,1,1,0
520.8014172661564,69.04368244600985,7,143442.2543732545,3,1,1,32403.520205197794,0,0,0
480.18817192758985,79.45050643062226,8,144092.09724566282,3,0,1,66562.42645493032,0,0,1
811.7218564589454,60.998492253994435,2,68274.30500542738,2,0,0,46253.06831262821,1,0,0
694.8440225995158,24.083453419343034,6,59467.603601113406,3,0,0,60961.89797477242,0,1,1
681.7497709188003,60.023871868425196,8,61735.16704918097,2,1,1,52870.94545939052,1,0,0
381.31547227869527,70.46042778939925,1,65429.06982146803,4,0,1,105601.39633317258,0,0,0
632.350736915875,53.36729966588931,3,165045.92586190617,2,0,1,77640.42850612856,1,0,0
542.0530388812608,41.55315944340367,2,208446.7659270732,4,1,1,125869.87578683266,1,1,0
852.9046314638182,45.63577133801092,7,190519.35215367534,4,1,1,67700.8713303395,0,0,0
461.37834165823926,47.34247092090024,3,50811.63239997201,1,0,1,29514.365841947696,1,0,0
604.1847797558538,71.94631819672412,8,19762.81391477939,2,1,0,63196.864344236375,1,0,0
553.2071773811524,46.11993313385175,0,172940.62395493852,4,0,1,99030.59151702156,0,0,0
396.59044235059474,46.203999959996665,0,88243.97244647089,1,1,1,86929.54947640929,1,1,0
446.51635776185987,56.877278260963834,3,178651.70536804193,2,1,0,25017.114919443113,0,1,0
505.9103727315049,24.362115261246988,2,172023.99230972884,2,0,0,47217.93751128488,1,0,1
413.107714051453,23.25794229324069,2,139290.39318262727,3,1,1,70650.8623138693,1,0,0
369.95094644816743,78.62102639227771,9,58607.60455878208,1,1,0,121277.59133652844,0,1,1
593.610541881777,66.27833072689805,1,29162.28640599094,3,1,1,119911.15962070212,1,0,0
391.92504857594633,30.16491720139487,9,65902.99469185152,4,1,1,117594.13025332072,0,1,0
612.9443227119634,22.742005188514774,9,117311.10650308574,2,1,0,140485.73662743368,0,0,0
567.2830046143243,71.56753786068587,1,214643.83043076875,4,1,0,143283.20817464503,0,1,1
534.6239435904097,66.14190959226484,7,26151.5921332247,1,1,0,32194.03944329335,1,1,1
628.1069818042195,39.49598163378221,0,53822.11044250071,2,1,1,81831.78667073455,0,0,0
827.1128500541039,32.65330872204502,7,130244.95727187496,4,1,1,48281.9375526948,0,0,0
345.58850005165687,31.1214173848266,9,64495.167463668746,2,1,0,66454.75138397675,1,1,1
800.5724642767346,40.6313318817508,2,187100.04942896237,3,1,1,105191.53481846205,0,0,0
822.6582750058614,24.195340404935234,1,31565.91560257221,1,1,1,111219.01576517132,1,0,0
635.4094312306579,25.19993669252629,8,201100.64494194626,1,0,0,47226.6724428482,0,0,1
724.7476952412521,45.023229662944246,4,203049.16605477105,1,1,0,126201.50198140412,1,0,1
349.90381376281596,71.82606174148766,4,196709.67156097892,2,1,1,120973.53230594136,1,0,0
639.0358958581791,57.36942882961941,5,45871.894173924455,4,1,1,53756.17530837372,1,1,0
701.4655922499735,77.23922697559581,3,71986.32655930176,4,0,0,111428.16714376654,1,1,1
433.6714739976748,73.75161776774105,6,168400.53309229494,1,0,0,146789.18878292217,1,0,1
383.4079976654145,63.90400785081059,6,177713.44792227843,2,0,0,34934.10662684032,1,1,1
410.46378812406414,30.683785174288808,10,149367.59716869582,2,0,0,47454.809795773515,0,0,0
766.3516512060689,68.0367187586271,8,93430.22346846895,2,1,0,122446.97354967009,0,0,1
847.8574817203611,70.11722905100268,5,81480.24190299,4,1,1,81835.52533641159,1,1,0
728.1560280103423,36.53287665549183,0,202810.2613085157,1,1,0,147674.68652613717,0,1,1
548.2939695620302,66.84799454820664,8,31508.41578584558,4,0,1,100786.0199818388,1,1,0
819.4428456196902,74.98410087001467,9,21540.93235442258,3,1,1,97350.49991728406,0,1,0
727.052765596365,33.083785010064986,8,18873.527929657288,2,0,1,66316.05816445201,1,1,0
570.5283792017337,31.885008036387983,4,154939.0239892221,3,0,1,61117.36809857232,0,0,0
462.78268531800904,57.234684646297936,6,18255.63642346066,1,0,0,113910.33138457066,0,1,1
369.75762550628144,70.86578209125716,0,114243.52813317595,1,1,1,102250.12218173614,1,1,1
647.9738041118426,74.08621990714067,3,86018.10860862493,4,1,1,66680.29513308207,0,1,0
587.3752068739554,38.47645320367398,9,43495.456798057094,1,1,0,144655.6149089157,1,1,1
835.8694569751885,33.29678780318478,3,151998.02541893334,1,1,1,118080.70325723584,1,1,0
769.0541084836392,48.20713613963864,4,6739.972274818025,4,0,0,59290.77353140624,0,0,1
506.0190015527314,70.61020885947302,5,81250.10049366954,4,1,0,152592.08894987078,0,0,1
573.3024842963599,43.95474939909222,3,111400.93848093163,4,1,0,133480.9452588326,0,1,0
663.8050274354799,81.79844431384778,5,91476.55661059433,4,1,1,136130.61067752607,1,0,1
809.6672766358072,56.41867213606769,9,59336.412954485044,1,0,1,41917.416034191185,0,0,0
765.5725052032685,36.352619631986,6,195253.20872370218,3,0,1,26957.857091674672,0,0,0
561.6285312520412,52.69907762400174,2,209122.3890199244,4,1,1,91231.66874316438,0,0,0
634.1715822829949,72.64226018144494,8,118142.63740925721,1,1,1,75329.81750506246,0,1,0
664.0999537809972,46.36965967625146,7,73270.81150898556,1,0,0,133475.0870304992,0,1,0
390.6723812340709,72.3755795277161,0,78634.15912839779,1,0,0,38493.09896519907,0,0,1
662.4886968020743,26.204430730449737,1,178448.1478524967,1,1,1,20604.523103122356,1,0,1
784.7052927321222,27.9686652443411,1,131293.24284458507,1,0,1,90708.92143723089,0,0,0
585.6643305198616,62.1902454226373,9,34831.17844200395,4,0,1,58081.11901264896,1,1,0
380.89997904861445,47.05316866993086,8,191504.01357765647,4,0,1,34003.206692751744,1,0,0
574.4316414496525,62.52540277983668,8,118089.84379855561,2,0,0,28866.998052479397,0,1,0
343.4235848327037,23.950708617259206,8,84073.32170243167,2,0,1,51694.59633198412,1,1,0
519.8756719885495,21.874477551974767,0,84243.62137185321,4,0,1,76630.52702014733,0,0,0
322.7723822294778,63.209815421218565,6,29553.946616163128,4,0,1,143212.75976174368,1,1,0
375.9135238205474,69.43244694487667,10,197966.2822880245,4,1,1,121833.76945364595,0,1,0
574.3445761351571,32.22147250994529,2,152778.4062869856,3,0,1,90958.34264570008,1,0,0
797.2898919290704,70.506402227661,10,43706.63554298361,4,1,0,74197.7811978698,0,0,0
705.1357677832639,41.19119127995722,8,124768.13518431841,1,1,0,81493.83955825711,0,0,1
873.4758309597868,64.82126027958797,7,109425.5982137695,3,1,0,139043.77477270452,0,1,1
354.980457771194,80.69426154185489,2,47604.663537975524,3,1,1,121752.9052960491,1,0,1
440.92163377646204,47.65020813087658,0,90872.00553594372,1,1,1,47770.41562512449,0,1,1
387.02333788165873,26.0824926014081,8,125108.17385432708,1,1,0,145730.40375993922,1,1,0
749.0207437845995,37.05863002992754,9,66727.66474563241,2,0,0,120974.90920368617,0,0,0
356.5092582219507,74.50174196564585,0,67764.84314321555,1,0,1,32296.658665812356,0,1,0
431.11784012897556,38.95917499764779,2,19409.18962942485,4,1,1,88113.55469558382,1,1,0
460.47272945709034,58.18371819847441,5,84535.67347827797,4,1,0,112463.46399655346,0,1,1
709.6613044294611,75.92644815222101,5,116531.26349087108,2,0,0,22800.369990446958,1,1,1
589.8485237208623,23.176160872797677,10,26360.618861636416,3,0,0,73402.08747774326,0,1,0
494.34488144885376,46.11729357890515,9,120138.57219389286,3,1,0,114088.54185658514,1,1,0
527.7216142243335,55.13351710586856,3,84789.57165867154,2,1,1,135185.37825224941,1,1,0
756.4863384407413,81.38237704406282,1,138116.32000053648,4,1,0,151538.4973908036,0,1,1
743.912404593908,75.93282161628713,9,74863.93217559718,2,0,0,46566.8435322701,0,0,0
795.6335201478313,45.53900278954652,5,127481.03723680251,4,0,1,100679.5934640518,1,0,0
275.76703531892764,69.34691414177293,9,133458.5436468662,4,0,0,141176.94395135436,0,0,0
366.414092183948,79.45171120018915,4,144713.483024167,1,1,1,117728.56111957377,1,1,0
460.99360495974105,73.28651029626313,5,157766.4452490902,2,0,0,113646.73192359069,1,0,1
343.73632244496395,73.29045743877775,6,28679.344523832293,2,1,0,42144.5892299082,0,0,0
621.0175905435591,38.28464251975143,10,194665.80165623504,4,1,1,125662.24253191442,1,1,0
626.8786892849251,57.814753731261206,8,183462.1320696375,4,0,0,108550.22712092171,1,0,0
559.5047629637439,47.276769294908455,6,105893.7223852399,1,0,1,26451.203036051164,1,0,0
487.9350386640507,79.61206297492993,3,186021.817429174,4,0,1,151816.5697234507,0,0,1
560.1664234898932,48.6311594197516,9,82336.82652206603,4,1,0,150173.51708145457,0,1,0
513.1312243024918,45.77958094111621,4,20686.870086120114,3,0,1,96942.8192965519,0,1,0
341.35991477727066,25.71665314380076,5,141730.70201653067,2,1,1,134496.13963095532,0,1,0
375.58842253250157,60.748754411103945,8,197424.93101823836,1,0,1,103092.2597296883,1,1,0
750.8278209177928,54.54058978757205,4,43985.284147423874,1,1,0,88557.1248379738,0,1,1
299.8017553858754,26.83529666295776,4,120950.52369790863,4,0,1,76034.6024129971,0,1,0
769.997987002253,57.166732214480156,6,162042.3114875328,2,1,0,148953.59355326035,0,1,1
543.7174506806864,72.16968083288671,1,188867.76243635517,3,0,1,77975.71109936718,0,1,0
884.9576671642454,68.17023326444256,2,68400.1455304323,1,1,1,86906.75126081494,0,0,1
657.0943171852475,68.62555773934395,1,35973.21213763341,4,0,1,61273.21259269537,1,0,0
885.2497633627127,38.261007751467794,9,63065.090088886194,2,0,1,65189.15225340684,0,0,0
483.42148921685606,85.53908310568063,9,114857.90154382202,3,0,1,76800.59724249683,0,0,0
571.8600696776592,55.059557495852815,1,178654.04058028874,2,0,1,136970.3917415893,0,0,0
664.446550660978,45.691749536336204,2,125886.14840550475,1,1,0,75248.22185725984,0,0,1
764.0541271158701,45.334637898331046,5,181940.77530536277,4,0,0,98995.37470475493,1,1,1
433.3844406881411,61.169042115548045,4,155172.11961034057,4,1,0,95193.63540774913,0,0,0
364.1805653682318,48.14540425147671,10,136388.55667897267,1,0,1,101870.5134736484,1,1,0
596.2810702114332,69.32785732458238,4,14643.232132982786,1,0,0,133877.72035233126,0,0,0
722.8820220122574,65.51010975087327,1,70349.90809451348,2,0,1,139814.59505537123,1,0,0
335.5715957314034,43.17071881307235,1,14103.385100029664,1,0,0,51666.090228128225,0,1,1
811.7198755088431,29.639516056897897,0,78466.46864662279,2,1,1,130841.60146841944,1,0,0
635.0769904151184,35.62729677400667,2,22948.025391751726,4,1,0,94133.9464163659,1,0,1
614.5668822072968,67.95945737288447,10,31707.65084472015,3,0,0,137223.6360772055,0,1,1
492.5107772120523,27.360465358933332,6,73940.24632736437,4,1,0,145369.70072323972,1,1,1
467.984257811817,71.8653149976155,10,127899.24952744831,4,1,0,75156.5419871993,1,1,1
768.9206841995897,22.43844469014213,4,41504.30040090413,3,0,1,105216.80255033342,0,1,0
822.1259334221321,30.202645270909848,6,159727.2487106649,3,0,1,148923.22962580808,1,0,0
467.78109448493774,32.994615312224425,8,139785.81346443866,3,1,1,74249.31469511482,0,1,0
723.5138369868813,61.198375070148295,5,148276.72035468378,4,1,0,32921.5432983423,1,0,0
486.4513448456175,70.5390151545618,1,150008.62614218885,1,0,1,68804.16502518217,0,0,0
727.0465954821216,50.601731761740126,0,141699.52490711433,4,0,1,70791.09084463363,1,1,0
515.7685047158458,38.77628844558032,0,183441.4961080666,1,0,0,132313.7671962603,1,1,0
790.2301266273552,24.981340722731613,9,59349.952276334276,2,0,0,64000.59254806848,1,1,1
673.6078226468342,75.99833627572765,8,75227.57779021555,4,0,0,141851.62396217888,1,1,1
502.4782619476425,74.81941413411722,5,24068.383646706603,3,0,0,101469.0713684458,1,0,0
636.4970730422355,41.986585187861216,5,122359.47465113863,4,0,1,98906.42050200942,0,0,0
514.8745204266363,67.0774671427908,3,93717.19967266456,4,0,0,123045.83162078977,0,0,0
465.8474688506731,56.88121183583732,1,101955.75639416957,3,0,1,34539.703697127836,1,1,0
426.81473377630414,30.967777300062615,9,44986.23120949365,2,0,0,36024.719946607176,1,1,1
522.4273544310496,67.7039200138532,2,138821.72192608184,2,1,0,38203.6719237786,1,0,0
663.5454558319014,77.82118879481892,2,128910.89034730545,2,1,0,33283.896445796534,1,0,1
446.9099281710394,55.94936996810444,7,61470.67474646038,2,1,0,114153.0075086749,1,1,1
372.8243806021203,49.991478091715294,5,116979.53607673083,4,0,1,49975.93230725236,1,0,0
622.6628694915353,35.42246685857313,6,192736.45477043395,4,1,0,135494.89005818995,1,1,0
724.6767043370772,56.02583314842833,8,172796.10103977178,3,0,0,139864.74368242436,0,1,0
591.6436529634566,44.8105914346547,0,46091.92001089196,1,0,1,65552.61832515404,1,1,0
423.010003151536,28.469791434434107,1,193896.97409388152,3,0,0,42690.08482658824,1,1,0
428.964542746362,25.921148048309636,8,27637.1157272505,2,1,1,80744.70947248382,0,0,0
444.8916019766063,73.12986473176466,4,78465.12326749062,1,0,1,135361.67303188058,0,1,0
662.4232066858046,42.58603756608495,3,29340.01127505784,3,0,1,107882.82973155192,0,0,0
338.62150652137996,49.66699020304553,0,189052.12486721983,2,1,0,30699.086811140816,0,0,0
656.7879774929249,24.181319076707105,8,3420.287603137266,1,0,1,24311.0427457909,1,0,0
685.2565032820964,52.00045705709177,10,40018.54722424189,1,1,0,43720.58451706368,1,0,1
602.1083290342663,41.7087985717793,8,196317.88447606197,2,1,1,71281.50909114073,0,0,0
570.0165516972081,52.4403773318515,3,126390.82665000595,1,0,1,94107.50801845372,1,1,0
667.6985979329102,25.20062191862997,8,166741.9123627175,3,1,0,132633.75836624048,1,0,0
631.3590389292802,50.236316508460014,9,9070.561124784532,3,1,1,43558.694750596864,0,0,0
471.44798677293045,47.97033520781269,0,113798.64244460336,3,0,0,41982.17269157129,1,0,1
683.0982836312351,56.0612151822944,4,195314.23568818398,1,0,1,143390.50117560293,1,0,0
382.63003700064104,60.7424661405365,0,132161.15329302088,1,0,0,143362.79318844434,1,1,0
851.434512413199,83.06312980477905,3,178718.10406658085,2,0,0,96795.1362119441,1,0,1
718.5772894193101,46.319363946989974,4,193970.49318229855,2,1,1,119705.03027454883,0,1,0
595.796880939721,48.79349332751541,10,145237.7047186787,1,0,1,71701.25343589594,0,0,1
492.225315987377,56.67098769703017,2,62127.94568743899,3,1,0,145201.35456671254,1,1,0
662.5307868948929,42.428244444237386,1,65219.65293851562,1,0,1,140572.05523030553,1,0,0
865.7729687724552,39.429155197804455,5,22497.751672549908,4,1,0,131349.53987613507,1,0,0
481.7915476622621,62.517188550955204,10,80788.26862877034,3,0,1,26606.536818810855,1,1,0
362.5013761700746,74.11488237984442,2,196105.3292790128,4,1,0,82377.21158797907,0,1,1
541.0585985881772,48.6235043472363,9,95925.88585030985,2,0,0,32912.795944488986,1,1,0
794.2686523128275,68.67214694543298,0,178292.42422407618,1,1,1,113466.00615930579,0,1,0
509.69725457243896,46.270784207899794,10,162732.9207220761,4,0,0,46838.9668392491,1,0,0
627.9354817366141,52.283358531348014,4,224303.60125192962,1,1,0,100053.97316883878,1,0,1
357.2787485748104,43.39224419701993,1,181080.59538432412,4,0,1,40781.56525958407,1,0,0
454.8429353551402,59.1665502076288,1,153716.4845855597,1,0,1,120413.42127977415,0,1,0
718.2938114717225,56.12523998641991,3,176391.3481156894,3,0,0,127387.36471494834,0,0,0
778.9804063133136,40.96807378664926,3,155235.73973576177,2,0,1,28945.254745886847,1,1,0
610.5871592022299,54.083994464085436,3,154549.9637481685,3,0,0,137199.49643825646,1,1,0
648.4552175424324,41.40322203215097,6,156558.24582454294,2,1,0,47676.65994468429,0,0,0
691.8780838685252,49.938811721867964,0,146970.12542236448,3,1,1,45875.09655114722,1,0,0
654.6277458052988,77.86967414211264,7,72789.28098736962,2,1,1,93245.880557792,1,1,0
707.4270128603621,59.84429795222024,9,98741.02752126368,3,0,1,99794.70451915186,0,0,0
543.6861150410475,64.75552788499685,8,72239.44739367493,1,0,0,40070.17024186536,0,1,1
562.8615576356788,30.32970394219698,9,35835.81747094772,3,1,1,60549.513935731025,0,1,0
833.3659843641046,34.22077857636681,5,104158.85436725133,4,0,0,90245.13033627994,1,0,1
488.9483290731578,49.17149466394501,3,184782.41645934075,4,1,1,147718.89955365768,1,1,0
780.7472107386886,38.07349164069623,5,131748.74916169015,1,0,0,58434.26378351696,1,1,0
653.2800014958256,49.6538460800772,9,19918.503478558756,1,1,0,61668.4867317155,1,0,1
582.6171956249838,56.65475052390931,6,175376.83611879495,1,1,1,105233.16463411256,1,0,0
